,bef,aft,id_OTU
uniq4140,OTU_bef14,OTU_aft14,True
uniq4141,OTU_bef22,OTU_aft22,True
uniq4142,OTU_bef4,OTU_aft4,True
uniq4143,OTU_bef95,OTU_aft88,True
uniq4144,OTU_bef76,,False
uniq4145,OTU_bef2658,,False
uniq4146,OTU_bef55,OTU_aft53,True
uniq4147,OTU_bef2741,,False
uniq4148,OTU_bef202,,False
uniq4149,OTU_bef275,,False
uniq415,OTU_bef33,OTU_aft33,True
uniq4150,OTU_bef38,OTU_aft36,True
uniq4151,OTU_bef27,OTU_aft27,True
uniq4152,OTU_bef620,,False
uniq4153,OTU_bef45,OTU_aft43,True
uniq4154,OTU_bef67,OTU_aft64,True
uniq4155,OTU_bef221,,False
uniq4156,OTU_bef55,OTU_aft53,True
uniq4157,OTU_bef55,OTU_aft53,True
uniq4158,OTU_bef25,OTU_aft25,True
uniq4159,OTU_bef16,OTU_aft16,True
uniq416,OTU_bef17,OTU_aft17,True
uniq4160,OTU_bef25,OTU_aft25,True
uniq4161,OTU_bef215,OTU_aft164,True
uniq4162,OTU_bef22,OTU_aft22,True
uniq4163,OTU_bef18,OTU_aft18,True
uniq4164,OTU_bef55,OTU_aft53,True
uniq4165,OTU_bef14,OTU_aft14,True
uniq4166,OTU_bef55,OTU_aft53,True
uniq4167,OTU_bef7,OTU_aft7,True
uniq4168,OTU_bef76,,False
uniq4169,OTU_bef4,OTU_aft4,True
uniq417,OTU_bef51,OTU_aft49,True
uniq4170,OTU_bef19,OTU_aft19,True
uniq4171,OTU_bef39,OTU_aft37,True
uniq4172,OTU_bef188,OTU_aft150,True
uniq4173,OTU_bef135,OTU_aft116,True
uniq4174,OTU_bef44,OTU_aft42,True
uniq4175,OTU_bef55,OTU_aft53,True
uniq4176,OTU_bef19,OTU_aft19,True
uniq4177,OTU_bef585,,False
uniq4178,OTU_bef18,OTU_aft18,True
uniq4179,OTU_bef21,OTU_aft21,True
uniq418,OTU_bef19,OTU_aft19,True
uniq4180,OTU_bef18,OTU_aft18,True
uniq4181,OTU_bef19,OTU_aft19,True
uniq4182,OTU_bef668,,False
uniq4183,OTU_bef60,OTU_aft58,True
uniq4184,OTU_bef81,OTU_aft76,True
uniq4185,OTU_bef327,,False
uniq4186,OTU_bef2659,,False
uniq4187,OTU_bef125,,False
uniq4188,OTU_bef55,OTU_aft53,True
uniq4189,OTU_bef52,OTU_aft50,True
uniq419,OTU_bef19,OTU_aft19,True
uniq4190,OTU_bef55,OTU_aft53,True
uniq4191,OTU_bef70,OTU_aft67,True
uniq4192,OTU_bef19,OTU_aft19,True
uniq4193,OTU_bef49,OTU_aft47,True
uniq4194,OTU_bef38,OTU_aft36,True
uniq4195,OTU_bef7,OTU_aft7,True
uniq4196,OTU_bef2660,,False
uniq4197,OTU_bef5,OTU_aft5,True
uniq4198,OTU_bef324,,False
uniq4199,OTU_bef16,OTU_aft16,True
uniq42,OTU_bef19,OTU_aft19,True
uniq420,OTU_bef201,OTU_aft157,True
uniq4200,OTU_bef90,OTU_aft83,True
uniq4201,OTU_bef100,OTU_aft92,True
uniq4202,OTU_bef220,OTU_aft167,True
uniq4203,OTU_bef5,OTU_aft5,True
uniq4204,OTU_bef13,OTU_aft13,True
uniq4205,OTU_bef55,OTU_aft53,True
uniq4206,OTU_bef5,OTU_aft5,True
uniq4207,OTU_bef67,OTU_aft64,True
uniq4208,OTU_bef2,OTU_aft2,True
uniq4209,OTU_bef95,OTU_aft88,True
uniq421,OTU_bef19,OTU_aft19,True
uniq4210,OTU_bef19,OTU_aft19,True
uniq4211,OTU_bef19,OTU_aft19,True
uniq4212,OTU_bef55,OTU_aft53,True
uniq4213,OTU_bef751,OTU_aft53,False
uniq4214,OTU_bef331,,False
uniq4215,OTU_bef22,OTU_aft22,True
uniq4216,OTU_bef19,OTU_aft19,True
uniq4217,OTU_bef55,OTU_aft53,True
uniq4218,OTU_bef45,OTU_aft43,True
uniq4219,OTU_bef5,OTU_aft5,True
uniq422,OTU_bef2,OTU_aft2,True
uniq4220,OTU_bef2,OTU_aft2,True
uniq4221,OTU_bef79,,False
uniq4222,OTU_bef54,OTU_aft52,True
uniq4223,OTU_bef55,OTU_aft53,True
uniq4224,OTU_bef55,OTU_aft53,True
uniq4225,OTU_bef325,,False
uniq4226,OTU_bef55,OTU_aft53,True
uniq4227,OTU_bef4,OTU_aft4,True
uniq4228,OTU_bef19,OTU_aft19,True
uniq4229,OTU_bef67,OTU_aft64,True
uniq423,OTU_bef4,OTU_aft4,True
uniq4230,OTU_bef5,OTU_aft5,True
uniq4231,OTU_bef55,OTU_aft53,True
uniq4232,OTU_bef18,OTU_aft18,True
uniq4233,OTU_bef2688,,False
uniq4234,OTU_bef139,OTU_aft117,True
uniq4235,OTU_bef38,OTU_aft36,True
uniq4236,OTU_bef19,OTU_aft19,True
uniq4237,OTU_bef4,OTU_aft4,True
uniq4238,OTU_bef45,OTU_aft43,True
uniq4239,OTU_bef86,OTU_aft79,True
uniq424,OTU_bef22,OTU_aft22,True
uniq4240,OTU_bef4,OTU_aft4,True
uniq4241,OTU_bef19,OTU_aft19,True
uniq4242,OTU_bef796,OTU_aft42,False
uniq4243,OTU_bef72,OTU_aft69,True
uniq4244,OTU_bef55,OTU_aft53,True
uniq4245,OTU_bef39,OTU_aft37,True
uniq4246,OTU_bef90,OTU_aft83,True
uniq4247,OTU_bef26,OTU_aft26,True
uniq4248,OTU_bef733,,False
uniq4249,OTU_bef18,OTU_aft18,True
uniq425,OTU_bef202,,False
uniq4250,OTU_bef7,OTU_aft7,True
uniq4251,OTU_bef4,OTU_aft4,True
uniq4252,OTU_bef14,OTU_aft14,True
uniq4253,OTU_bef79,,False
uniq4254,OTU_bef7,OTU_aft7,True
uniq4255,OTU_bef4,OTU_aft4,True
uniq4256,OTU_bef15,OTU_aft15,True
uniq4257,OTU_bef318,,False
uniq4258,OTU_bef709,,False
uniq4259,OTU_bef19,OTU_aft19,True
uniq426,OTU_bef55,OTU_aft53,True
uniq4260,OTU_bef55,OTU_aft53,True
uniq4261,OTU_bef71,OTU_aft68,True
uniq4262,OTU_bef322,,False
uniq4263,OTU_bef2661,,False
uniq4264,OTU_bef125,,False
uniq4265,OTU_bef25,OTU_aft25,True
uniq4266,OTU_bef725,OTU_aft26,False
uniq4267,OTU_bef7,OTU_aft7,True
uniq4268,OTU_bef2662,,False
uniq4269,OTU_bef22,OTU_aft22,True
uniq427,OTU_bef55,OTU_aft53,True
uniq4270,OTU_bef55,OTU_aft53,True
uniq4271,OTU_bef55,OTU_aft53,True
uniq4272,OTU_bef52,OTU_aft50,True
uniq4273,OTU_bef55,OTU_aft53,True
uniq4274,OTU_bef83,OTU_aft78,True
uniq4275,OTU_bef734,OTU_aft53,False
uniq4276,OTU_bef38,OTU_aft36,True
uniq4277,OTU_bef11,OTU_aft11,True
uniq4278,OTU_bef19,OTU_aft19,True
uniq4279,OTU_bef22,OTU_aft22,True
uniq428,OTU_bef2,OTU_aft2,True
uniq4280,OTU_bef26,OTU_aft26,True
uniq4281,OTU_bef2,OTU_aft2,True
uniq4282,OTU_bef19,OTU_aft19,True
uniq4283,OTU_bef22,OTU_aft22,True
uniq4284,OTU_bef55,OTU_aft53,True
uniq4285,OTU_bef751,OTU_aft53,False
uniq4286,OTU_bef19,OTU_aft19,True
uniq4287,OTU_bef708,OTU_aft14,False
uniq4288,OTU_bef726,OTU_aft64,False
uniq4289,OTU_bef7,OTU_aft7,True
uniq429,OTU_bef14,OTU_aft14,True
uniq4290,OTU_bef52,OTU_aft50,True
uniq4291,OTU_bef27,OTU_aft27,True
uniq4292,OTU_bef72,OTU_aft69,True
uniq4293,OTU_bef18,OTU_aft18,True
uniq4294,OTU_bef7,OTU_aft7,True
uniq4295,OTU_bef19,OTU_aft19,True
uniq4296,OTU_bef27,OTU_aft27,True
uniq4297,OTU_bef7,OTU_aft7,True
uniq4298,OTU_bef45,OTU_aft43,True
uniq4299,OTU_bef7,OTU_aft7,True
uniq43,OTU_bef38,OTU_aft36,True
uniq430,OTU_bef22,OTU_aft22,True
uniq4300,OTU_bef15,OTU_aft15,True
uniq4301,OTU_bef38,OTU_aft36,True
uniq4302,OTU_bef7,OTU_aft7,True
uniq4303,OTU_bef55,OTU_aft53,True
uniq4304,OTU_bef107,,False
uniq4305,OTU_bef39,OTU_aft37,True
uniq4306,OTU_bef321,,False
uniq4307,OTU_bef7,OTU_aft7,True
uniq4308,OTU_bef55,OTU_aft53,True
uniq4309,OTU_bef55,OTU_aft53,True
uniq431,OTU_bef39,OTU_aft37,True
uniq4310,OTU_bef15,OTU_aft15,True
uniq4311,OTU_bef16,OTU_aft16,True
uniq4312,OTU_bef243,OTU_aft183,True
uniq4313,OTU_bef65,OTU_aft62,True
uniq4314,OTU_bef55,OTU_aft53,True
uniq4315,OTU_bef19,OTU_aft19,True
uniq4316,OTU_bef734,OTU_aft53,False
uniq4317,OTU_bef55,OTU_aft53,True
uniq4318,OTU_bef55,OTU_aft53,True
uniq4319,OTU_bef124,OTU_aft110,True
uniq432,OTU_bef3,OTU_aft3,True
uniq4320,OTU_bef2663,,False
uniq4321,OTU_bef55,OTU_aft53,True
uniq4322,OTU_bef55,OTU_aft53,True
uniq4323,OTU_bef725,OTU_aft26,False
uniq4324,OTU_bef49,OTU_aft47,True
uniq4325,OTU_bef2743,OTU_aft5,False
uniq4326,OTU_bef22,OTU_aft22,True
uniq4327,OTU_bef13,OTU_aft13,True
uniq4328,OTU_bef86,OTU_aft79,True
uniq4329,OTU_bef19,OTU_aft19,True
uniq433,OTU_bef96,OTU_aft89,True
uniq4330,OTU_bef88,OTU_aft81,True
uniq4331,OTU_bef55,OTU_aft53,True
uniq4332,OTU_bef143,,False
uniq4333,OTU_bef13,OTU_aft13,True
uniq4334,OTU_bef115,,False
uniq4335,OTU_bef5,OTU_aft5,True
uniq4336,OTU_bef2664,,False
uniq4337,OTU_bef80,OTU_aft75,True
uniq4338,OTU_bef22,OTU_aft22,True
uniq4339,OTU_bef19,OTU_aft19,True
uniq434,OTU_bef3,OTU_aft3,True
uniq4340,OTU_bef54,OTU_aft52,True
uniq4341,OTU_bef415,,False
uniq4342,OTU_bef19,OTU_aft19,True
uniq4343,OTU_bef19,OTU_aft19,True
uniq4344,OTU_bef16,OTU_aft16,True
uniq4345,OTU_bef15,OTU_aft15,True
uniq4346,OTU_bef55,OTU_aft53,True
uniq4347,OTU_bef188,OTU_aft150,True
uniq4348,OTU_bef25,OTU_aft25,True
uniq4349,OTU_bef25,OTU_aft25,True
uniq435,OTU_bef1,OTU_aft1,True
uniq4350,OTU_bef27,OTU_aft27,True
uniq4351,OTU_bef14,OTU_aft14,True
uniq4352,OTU_bef13,OTU_aft13,True
uniq4353,OTU_bef25,OTU_aft25,True
uniq4354,OTU_bef55,OTU_aft53,True
uniq4355,OTU_bef4,OTU_aft4,True
uniq4356,OTU_bef19,OTU_aft19,True
uniq4357,OTU_bef55,OTU_aft53,True
uniq4358,OTU_bef107,,False
uniq4359,OTU_bef39,OTU_aft37,True
uniq436,OTU_bef203,,False
uniq4360,OTU_bef52,OTU_aft50,True
uniq4361,OTU_bef92,OTU_aft85,True
uniq4362,OTU_bef26,OTU_aft26,True
uniq4363,OTU_bef39,OTU_aft37,True
uniq4364,OTU_bef25,OTU_aft25,True
uniq4365,OTU_bef49,OTU_aft47,True
uniq4366,OTU_bef55,OTU_aft53,True
uniq4367,OTU_bef2,OTU_aft2,True
uniq4368,OTU_bef55,OTU_aft53,True
uniq4369,OTU_bef22,OTU_aft22,True
uniq437,OTU_bef943,OTU_aft35,False
uniq4370,OTU_bef55,OTU_aft53,True
uniq4371,OTU_bef2,OTU_aft2,True
uniq4372,OTU_bef202,,False
uniq4373,OTU_bef22,OTU_aft22,True
uniq4374,OTU_bef55,OTU_aft53,True
uniq4375,OTU_bef55,OTU_aft53,True
uniq4376,OTU_bef22,OTU_aft22,True
uniq4377,OTU_bef81,OTU_aft76,True
uniq4378,OTU_bef45,OTU_aft43,True
uniq4379,OTU_bef7,OTU_aft7,True
uniq438,OTU_bef8,OTU_aft8,True
uniq4380,OTU_bef7,OTU_aft7,True
uniq4381,OTU_bef45,OTU_aft43,True
uniq4382,OTU_bef5,OTU_aft5,True
uniq4383,OTU_bef27,OTU_aft27,True
uniq4384,OTU_bef188,OTU_aft150,True
uniq4385,OTU_bef55,OTU_aft53,True
uniq4386,OTU_bef107,,False
uniq4387,OTU_bef80,OTU_aft75,True
uniq4388,OTU_bef18,OTU_aft18,True
uniq4389,OTU_bef413,,False
uniq439,OTU_bef204,,False
uniq4390,OTU_bef19,OTU_aft19,True
uniq4391,OTU_bef114,OTU_aft103,True
uniq4392,OTU_bef2665,,False
uniq4393,OTU_bef55,OTU_aft53,True
uniq4394,OTU_bef55,OTU_aft53,True
uniq4395,OTU_bef4,OTU_aft4,True
uniq4396,OTU_bef236,OTU_aft177,True
uniq4397,OTU_bef55,OTU_aft53,True
uniq4398,OTU_bef100,OTU_aft92,True
uniq4399,OTU_bef220,OTU_aft167,True
uniq44,OTU_bef39,OTU_aft37,True
uniq440,OTU_bef1,OTU_aft1,True
uniq4400,OTU_bef55,OTU_aft53,True
uniq4401,OTU_bef725,OTU_aft26,False
uniq4402,OTU_bef7,OTU_aft7,True
uniq4403,OTU_bef22,OTU_aft22,True
uniq4404,OTU_bef19,OTU_aft19,True
uniq4405,OTU_bef751,OTU_aft53,False
uniq4406,OTU_bef55,OTU_aft53,True
uniq4407,OTU_bef188,OTU_aft150,True
uniq4408,OTU_bef116,OTU_aft104,True
uniq4409,OTU_bef55,OTU_aft53,True
uniq441,OTU_bef1,OTU_aft1,True
uniq4410,OTU_bef55,OTU_aft53,True
uniq4411,OTU_bef159,OTU_aft134,True
uniq4412,OTU_bef5,OTU_aft5,True
uniq4413,OTU_bef329,,False
uniq4414,OTU_bef26,OTU_aft26,True
uniq4415,OTU_bef71,OTU_aft68,True
uniq4416,OTU_bef7,OTU_aft7,True
uniq4417,OTU_bef27,OTU_aft27,True
uniq4418,OTU_bef322,,False
uniq4419,OTU_bef4,OTU_aft4,True
uniq442,OTU_bef12,OTU_aft12,True
uniq4420,OTU_bef19,OTU_aft19,True
uniq4421,OTU_bef90,OTU_aft83,True
uniq4422,OTU_bef55,OTU_aft53,True
uniq4423,OTU_bef751,OTU_aft53,False
uniq4424,OTU_bef5,OTU_aft5,True
uniq4425,OTU_bef708,OTU_aft14,False
uniq4426,OTU_bef55,OTU_aft53,True
uniq4427,OTU_bef55,OTU_aft53,True
uniq4428,OTU_bef22,OTU_aft22,True
uniq4429,OTU_bef18,OTU_aft18,True
uniq443,OTU_bef3,OTU_aft3,True
uniq4430,OTU_bef55,OTU_aft53,True
uniq4431,OTU_bef14,OTU_aft14,True
uniq4432,OTU_bef4,OTU_aft4,True
uniq4433,OTU_bef19,OTU_aft19,True
uniq4434,OTU_bef71,OTU_aft68,True
uniq4435,OTU_bef25,OTU_aft25,True
uniq4436,OTU_bef90,OTU_aft83,True
uniq4437,OTU_bef751,OTU_aft53,False
uniq4438,OTU_bef55,OTU_aft53,True
uniq4439,OTU_bef80,OTU_aft75,True
uniq444,OTU_bef205,OTU_aft158,True
uniq4440,OTU_bef21,OTU_aft21,True
uniq4441,OTU_bef751,OTU_aft53,False
uniq4442,OTU_bef67,OTU_aft64,True
uniq4443,OTU_bef55,OTU_aft53,True
uniq4444,OTU_bef7,OTU_aft7,True
uniq4445,OTU_bef413,,False
uniq4446,OTU_bef5,OTU_aft5,True
uniq4447,OTU_bef66,OTU_aft63,True
uniq4448,OTU_bef13,OTU_aft13,True
uniq4449,OTU_bef55,OTU_aft53,True
uniq445,OTU_bef1,OTU_aft1,True
uniq4450,OTU_bef72,OTU_aft69,True
uniq4451,OTU_bef27,OTU_aft27,True
uniq4452,OTU_bef13,OTU_aft13,True
uniq4453,OTU_bef95,OTU_aft88,True
uniq4454,OTU_bef52,OTU_aft50,True
uniq4455,OTU_bef13,OTU_aft13,True
uniq4456,OTU_bef22,OTU_aft22,True
uniq4457,OTU_bef202,,False
uniq4458,OTU_bef19,OTU_aft19,True
uniq4459,OTU_bef2666,,False
uniq446,OTU_bef206,OTU_aft159,True
uniq4460,OTU_bef18,OTU_aft18,True
uniq4461,OTU_bef591,,False
uniq4462,OTU_bef735,,False
uniq4463,OTU_bef4,OTU_aft4,True
uniq4464,OTU_bef16,OTU_aft16,True
uniq4465,OTU_bef13,OTU_aft13,True
uniq4466,OTU_bef26,OTU_aft26,True
uniq4467,OTU_bef19,OTU_aft19,True
uniq4468,OTU_bef300,,False
uniq4469,OTU_bef125,,False
uniq447,OTU_bef1,OTU_aft1,True
uniq4470,OTU_bef2667,,False
uniq4471,OTU_bef751,OTU_aft53,False
uniq4472,OTU_bef878,,False
uniq4473,OTU_bef55,OTU_aft53,True
uniq4474,OTU_bef395,,False
uniq4475,OTU_bef55,OTU_aft53,True
uniq4476,OTU_bef5,OTU_aft5,True
uniq4477,OTU_bef734,OTU_aft53,False
uniq4478,OTU_bef165,OTU_aft138,True
uniq4479,OTU_bef22,OTU_aft22,True
uniq448,OTU_bef1,OTU_aft1,True
uniq4480,OTU_bef2668,,False
uniq4481,OTU_bef158,OTU_aft133,True
uniq4482,OTU_bef2669,,False
uniq4483,OTU_bef55,OTU_aft53,True
uniq4484,OTU_bef7,OTU_aft7,True
uniq4485,OTU_bef55,OTU_aft53,True
uniq4486,OTU_bef14,OTU_aft14,True
uniq4487,OTU_bef18,OTU_aft18,True
uniq4488,OTU_bef188,OTU_aft150,True
uniq4489,OTU_bef7,OTU_aft7,True
uniq449,OTU_bef3,OTU_aft3,True
uniq4490,OTU_bef19,OTU_aft19,True
uniq4491,OTU_bef333,,False
uniq4492,OTU_bef5,OTU_aft5,True
uniq4493,OTU_bef22,OTU_aft22,True
uniq4494,OTU_bef329,OTU_aft53,False
uniq4495,OTU_bef188,OTU_aft150,True
uniq4496,OTU_bef44,OTU_aft42,True
uniq4497,OTU_bef55,OTU_aft53,True
uniq4498,OTU_bef22,OTU_aft22,True
uniq4499,OTU_bef70,OTU_aft67,True
uniq45,OTU_bef40,OTU_aft38,True
uniq450,OTU_bef62,OTU_aft60,True
uniq4500,OTU_bef4,OTU_aft4,True
uniq4501,OTU_bef54,OTU_aft52,True
uniq4502,OTU_bef5,OTU_aft5,True
uniq4503,OTU_bef651,,False
uniq4504,OTU_bef19,OTU_aft19,True
uniq4505,OTU_bef746,,False
uniq4506,OTU_bef2821,,False
uniq4507,OTU_bef322,,False
uniq4508,OTU_bef7,OTU_aft7,True
uniq4509,OTU_bef2670,,False
uniq451,OTU_bef207,OTU_aft160,True
uniq4510,OTU_bef7,OTU_aft7,True
uniq4511,OTU_bef25,OTU_aft25,True
uniq4512,OTU_bef14,OTU_aft14,True
uniq4513,OTU_bef19,OTU_aft19,True
uniq4514,OTU_bef55,OTU_aft53,True
uniq4515,OTU_bef18,OTU_aft18,True
uniq4516,OTU_bef19,OTU_aft19,True
uniq4517,OTU_bef81,OTU_aft76,True
uniq4518,OTU_bef22,OTU_aft22,True
uniq4519,OTU_bef7,OTU_aft7,True
uniq452,OTU_bef1,OTU_aft1,True
uniq4520,OTU_bef188,OTU_aft150,True
uniq4521,OTU_bef55,OTU_aft53,True
uniq4522,OTU_bef39,OTU_aft37,True
uniq4523,OTU_bef21,OTU_aft21,True
uniq4524,OTU_bef55,OTU_aft53,True
uniq4525,OTU_bef95,OTU_aft88,True
uniq4526,OTU_bef14,OTU_aft14,True
uniq4527,OTU_bef135,OTU_aft116,True
uniq4528,OTU_bef22,OTU_aft22,True
uniq4529,OTU_bef26,OTU_aft26,True
uniq453,OTU_bef208,OTU_aft161,True
uniq4530,OTU_bef2671,,False
uniq4531,OTU_bef49,OTU_aft47,True
uniq4532,OTU_bef670,,False
uniq4533,OTU_bef55,OTU_aft53,True
uniq4534,OTU_bef55,OTU_aft53,True
uniq4535,OTU_bef95,OTU_aft88,True
uniq4536,OTU_bef55,OTU_aft53,True
uniq4537,OTU_bef55,OTU_aft53,True
uniq4538,OTU_bef22,OTU_aft22,True
uniq4539,OTU_bef19,OTU_aft19,True
uniq454,OTU_bef8,OTU_aft8,True
uniq4540,OTU_bef55,OTU_aft53,True
uniq4541,OTU_bef81,OTU_aft76,True
uniq4542,OTU_bef22,OTU_aft22,True
uniq4543,OTU_bef18,OTU_aft18,True
uniq4544,OTU_bef55,OTU_aft53,True
uniq4545,OTU_bef55,OTU_aft53,True
uniq4546,OTU_bef54,OTU_aft52,True
uniq4547,OTU_bef410,,False
uniq4548,OTU_bef107,,False
uniq4549,OTU_bef27,OTU_aft27,True
uniq455,OTU_bef6,OTU_aft6,True
uniq4550,OTU_bef26,OTU_aft26,True
uniq4551,OTU_bef697,OTU_aft19,False
uniq4552,OTU_bef2672,,False
uniq4553,OTU_bef2,OTU_aft2,True
uniq4554,OTU_bef734,OTU_aft53,False
uniq4555,OTU_bef708,OTU_aft19,False
uniq4556,OTU_bef55,OTU_aft53,True
uniq4557,OTU_bef583,OTU_aft101,False
uniq4558,OTU_bef44,OTU_aft42,True
uniq4559,OTU_bef19,OTU_aft19,True
uniq456,OTU_bef2,OTU_aft2,True
uniq4560,OTU_bef100,OTU_aft92,True
uniq4561,OTU_bef55,OTU_aft53,True
uniq4562,OTU_bef86,OTU_aft79,True
uniq4563,OTU_bef79,,False
uniq4564,OTU_bef80,OTU_aft75,True
uniq4565,OTU_bef644,,False
uniq4566,OTU_bef113,OTU_aft102,True
uniq4567,OTU_bef81,OTU_aft76,True
uniq4568,OTU_bef55,OTU_aft53,True
uniq4569,OTU_bef219,,False
uniq457,OTU_bef28,OTU_aft28,True
uniq4570,OTU_bef7,OTU_aft7,True
uniq4571,OTU_bef81,OTU_aft76,True
uniq4572,OTU_bef2,OTU_aft2,True
uniq4573,OTU_bef201,OTU_aft157,True
uniq4574,OTU_bef22,OTU_aft22,True
uniq4575,OTU_bef38,OTU_aft36,True
uniq4576,OTU_bef22,OTU_aft22,True
uniq4577,OTU_bef16,OTU_aft16,True
uniq4578,OTU_bef13,OTU_aft13,True
uniq4579,OTU_bef627,,False
uniq458,OTU_bef963,OTU_aft3,False
uniq4580,OTU_bef19,OTU_aft19,True
uniq4581,OTU_bef14,OTU_aft14,True
uniq4582,OTU_bef188,OTU_aft150,True
uniq4583,OTU_bef4,OTU_aft4,True
uniq4584,OTU_bef45,OTU_aft43,True
uniq4585,OTU_bef22,OTU_aft22,True
uniq4586,OTU_bef67,OTU_aft64,True
uniq4587,OTU_bef26,OTU_aft26,True
uniq4588,OTU_bef2673,,False
uniq4589,OTU_bef7,OTU_aft7,True
uniq459,OTU_bef209,OTU_aft162,True
uniq4590,OTU_bef81,OTU_aft76,True
uniq4591,OTU_bef15,OTU_aft15,True
uniq4592,OTU_bef13,OTU_aft13,True
uniq4593,OTU_bef55,OTU_aft53,True
uniq4594,OTU_bef26,OTU_aft26,True
uniq4595,OTU_bef7,OTU_aft7,True
uniq4596,OTU_bef107,,False
uniq4597,OTU_bef734,OTU_aft53,False
uniq4598,OTU_bef55,OTU_aft53,True
uniq4599,OTU_bef2674,,False
uniq46,OTU_bef41,OTU_aft39,True
uniq460,OTU_bef1,OTU_aft1,True
uniq4600,OTU_bef14,OTU_aft14,True
uniq4601,OTU_bef19,OTU_aft19,True
uniq4602,OTU_bef19,OTU_aft19,True
uniq4603,OTU_bef55,OTU_aft53,True
uniq4604,OTU_bef412,,False
uniq4605,OTU_bef16,OTU_aft16,True
uniq4606,OTU_bef55,OTU_aft53,True
uniq4607,OTU_bef2675,,False
uniq4608,OTU_bef39,OTU_aft37,True
uniq4609,OTU_bef14,OTU_aft14,True
uniq461,OTU_bef1,OTU_aft1,True
uniq4610,OTU_bef81,OTU_aft76,True
uniq4611,OTU_bef25,OTU_aft25,True
uniq4612,OTU_bef188,OTU_aft150,True
uniq4613,OTU_bef55,OTU_aft53,True
uniq4614,OTU_bef2676,,False
uniq4615,OTU_bef76,,False
uniq4616,OTU_bef19,OTU_aft19,True
uniq4617,OTU_bef4,OTU_aft4,True
uniq4618,OTU_bef16,OTU_aft16,True
uniq4619,OTU_bef55,OTU_aft53,True
uniq462,OTU_bef37,OTU_aft35,True
uniq4620,OTU_bef15,OTU_aft15,True
uniq4621,OTU_bef5,OTU_aft5,True
uniq4622,OTU_bef201,OTU_aft157,True
uniq4623,OTU_bef4,OTU_aft4,True
uniq4624,OTU_bef55,OTU_aft53,True
uniq4625,OTU_bef22,OTU_aft22,True
uniq4626,OTU_bef79,,False
uniq4627,OTU_bef713,,False
uniq4628,OTU_bef308,,False
uniq4629,OTU_bef18,OTU_aft18,True
uniq463,OTU_bef1,OTU_aft1,True
uniq4630,OTU_bef2692,OTU_aft168,False
uniq4631,OTU_bef55,OTU_aft53,True
uniq4632,OTU_bef2821,OTU_aft53,False
uniq4633,OTU_bef55,OTU_aft53,True
uniq4634,OTU_bef60,OTU_aft58,True
uniq4635,OTU_bef95,OTU_aft88,True
uniq4636,OTU_bef16,OTU_aft16,True
uniq4637,OTU_bef45,OTU_aft43,True
uniq4638,OTU_bef7,OTU_aft7,True
uniq4639,OTU_bef83,OTU_aft78,True
uniq464,OTU_bef1,OTU_aft1,True
uniq4640,OTU_bef107,,False
uniq4641,OTU_bef52,OTU_aft50,True
uniq4642,OTU_bef7,OTU_aft7,True
uniq4643,OTU_bef79,OTU_aft53,False
uniq4644,OTU_bef5,OTU_aft5,True
uniq4645,OTU_bef4,OTU_aft4,True
uniq4646,OTU_bef22,OTU_aft22,True
uniq4647,OTU_bef751,OTU_aft53,False
uniq4648,OTU_bef26,OTU_aft26,True
uniq4649,OTU_bef63,,False
uniq465,OTU_bef1,OTU_aft1,True
uniq4650,OTU_bef5,OTU_aft5,True
uniq4651,OTU_bef4,OTU_aft4,True
uniq4652,OTU_bef394,,False
uniq4653,OTU_bef2677,,False
uniq4654,OTU_bef27,OTU_aft27,True
uniq4655,OTU_bef18,OTU_aft18,True
uniq4656,OTU_bef4,OTU_aft4,True
uniq4657,OTU_bef55,OTU_aft53,True
uniq4658,OTU_bef71,OTU_aft68,True
uniq4659,OTU_bef26,OTU_aft26,True
uniq466,OTU_bef1,OTU_aft1,True
uniq4660,OTU_bef322,OTU_aft182,False
uniq4661,OTU_bef7,OTU_aft7,True
uniq4662,OTU_bef70,OTU_aft67,True
uniq4663,OTU_bef79,,False
uniq4664,OTU_bef81,OTU_aft76,True
uniq4665,OTU_bef5,OTU_aft5,True
uniq4666,OTU_bef2678,,False
uniq4667,OTU_bef22,OTU_aft22,True
uniq4668,OTU_bef697,OTU_aft14,False
uniq4669,OTU_bef55,OTU_aft53,True
uniq467,OTU_bef1,OTU_aft1,True
uniq4670,OTU_bef22,OTU_aft22,True
uniq4671,OTU_bef22,OTU_aft22,True
uniq4672,OTU_bef22,OTU_aft22,True
uniq4673,OTU_bef727,,False
uniq4674,OTU_bef72,OTU_aft69,True
uniq4675,OTU_bef242,OTU_aft182,True
uniq4676,OTU_bef79,,False
uniq4677,OTU_bef2672,,False
uniq4678,OTU_bef16,OTU_aft16,True
uniq4679,OTU_bef13,OTU_aft13,True
uniq468,OTU_bef3,OTU_aft3,True
uniq4680,OTU_bef19,OTU_aft19,True
uniq4681,OTU_bef15,OTU_aft15,True
uniq4682,OTU_bef16,OTU_aft16,True
uniq4683,OTU_bef21,OTU_aft21,True
uniq4684,OTU_bef39,OTU_aft37,True
uniq4685,OTU_bef22,OTU_aft22,True
uniq4686,OTU_bef69,OTU_aft66,True
uniq4687,OTU_bef95,OTU_aft88,True
uniq4688,OTU_bef55,OTU_aft53,True
uniq4689,OTU_bef55,OTU_aft53,True
uniq469,OTU_bef1381,OTU_aft8,False
