,reads,uniqs,uniqs_in_bef_OTU,bef_OTU,uniqs_in_aft_OTU,aft_OTU,Got_a_OTU,Got_both,Got_nor,master_OTU
RNMB_Foping_BS_P2_tag24_G3,162,89,89,32,79,24,89,79,0,33
RNMB_Foping_BS_P2_tag24_G4,2508,752,752,92,707,46,752,707,0,97
RNMB_Foping_BS_P2_tag24_G5,412,165,165,31,155,20,165,155,0,32
RNMB_Foping_BS_P2_tag24_G6,2541,739,739,94,690,62,739,690,0,98
RNMB_Foping_BS_P2_tag24_G7,2569,725,725,116,679,77,725,679,0,120
RNMB_Foping_BS_P2_tag24_G8,10038,1738,1738,177,1665,113,1738,1665,0,180
RNMB_Foping_BS_P2_tag24_G9,13888,2553,2553,189,2460,112,2553,2460,0,197
RNMB_Foping_BS_P2_tag24_H10,7111,1511,1511,183,1391,104,1511,1391,0,187
RNMB_Foping_BS_P2_tag24_H11,9412,2153,2153,157,2092,99,2153,2092,0,164
RNMB_Foping_BS_P2_tag24_H12,738,278,278,73,245,42,278,245,0,73
RNMB_Foping_BS_P2_tag24_H1,502,221,221,36,214,28,221,214,0,38
RNMB_Foping_BS_P2_tag24_H2,552,127,127,25,119,19,127,119,0,25
RNMB_Foping_BS_P2_tag24_H3,972,283,283,54,271,39,283,271,0,56
RNMB_Foping_BS_P2_tag24_H4,6110,1485,1485,143,1396,72,1485,1396,0,150
RNMB_Foping_BS_P2_tag24_H5,2199,629,629,65,594,37,629,594,0,70
RNMB_Foping_BS_P2_tag24_H6,4485,985,985,142,922,85,985,922,0,142
RNMB_Foping_BS_P2_tag24_H7,1826,551,551,93,513,51,551,513,0,96
RNMB_Foping_BS_P2_tag24_H8,3744,862,862,114,773,77,862,773,0,120
RNMB_Foping_BS_P2_tag24_H9,836,286,286,75,265,57,286,265,0,79
RNMB_Foping_BS_P3_tag26_A10,245,47,47,17,41,11,47,41,0,17
RNMB_Foping_BS_P3_tag26_A11,1423,439,439,45,410,16,439,410,0,45
RNMB_Foping_BS_P3_tag26_A12,2074,517,517,36,487,17,517,487,0,36
RNMB_Foping_BS_P3_tag26_A1,117,48,48,17,45,14,48,45,0,18
RNMB_Foping_BS_P3_tag26_A2,10,9,9,7,8,6,9,8,0,7
RNMB_Foping_BS_P3_tag26_A3,1958,305,305,33,274,17,305,274,0,35
RNMB_Foping_BS_P3_tag26_A4,1476,226,226,20,219,11,226,219,0,23
RNMB_Foping_BS_P3_tag26_A5,3232,470,470,40,444,20,470,444,0,42
RNMB_Foping_BS_P3_tag26_A6,27,18,18,10,14,7,18,14,0,10
RNMB_Foping_BS_P3_tag26_A7,2501,312,312,42,288,19,312,288,0,42
RNMB_Foping_BS_P3_tag26_A8,7,5,5,5,4,4,5,4,0,5
RNMB_Foping_BS_P3_tag26_A9,125,20,20,11,16,7,20,16,0,11
RNMB_Foping_BS_P3_tag26_B11,16,13,13,11,11,9,13,11,0,11
RNMB_Foping_BS_P3_tag26_B10,3,3,3,3,3,3,3,3,0,3
RNMB_Foping_BS_P3_tag26_B12,264,96,96,13,92,9,96,92,0,13
RNMB_Foping_BS_P3_tag26_B1,92,37,37,21,35,19,37,35,0,23
RNMB_Foping_BS_P3_tag26_B3,197,66,66,25,59,18,66,59,0,29
RNMB_Foping_BS_P3_tag26_B2,3,3,3,3,3,3,3,3,0,3
RNMB_Foping_BS_P3_tag26_B4,734,100,100,41,79,23,100,79,0,41
RNMB_Foping_BS_P3_tag26_B5,197,15,15,8,13,6,15,13,0,8
RNMB_Foping_BS_P3_tag26_B6,9,5,5,4,5,4,5,5,0,4
RNMB_Foping_BS_P3_tag26_B7,4015,331,331,41,184,15,331,184,0,41
RNMB_Foping_BS_P3_tag26_B8,939,115,115,20,102,8,115,102,0,20
RNMB_Foping_BS_P3_tag26_B9,113,23,23,4,18,3,23,18,0,4
RNMB_Foping_BS_P3_tag26_C10,52,28,28,13,28,12,28,28,0,13
RNMB_Foping_BS_P3_tag26_C11,443,92,92,40,62,22,92,62,0,42
RNMB_Foping_BS_P3_tag26_C12,1098,330,330,39,307,19,330,307,0,40
RNMB_Foping_BS_P3_tag26_C1,41,18,18,12,15,10,18,15,0,14
RNMB_Foping_BS_P3_tag26_C3,108,29,29,7,29,5,29,29,0,9
RNMB_Foping_BS_P3_tag26_C2,2,2,2,2,1,1,2,1,0,2
RNMB_Foping_BS_P3_tag26_C4,3,2,2,2,1,1,2,1,0,2
RNMB_Foping_BS_P3_tag26_C5,21,9,9,5,9,5,9,9,0,6
RNMB_Foping_BS_P3_tag26_C6,104,20,20,10,15,6,20,15,0,10
RNMB_Foping_BS_P3_tag26_C7,12053,886,886,18,879,11,886,879,0,19
RNMB_Foping_BS_P3_tag26_C8,1754,335,335,41,311,21,335,311,0,43
RNMB_Foping_BS_P3_tag26_C9,851,152,152,29,110,24,152,110,0,31
RNMB_Foping_BS_P3_tag26_D10,44,14,14,12,12,10,14,12,0,12
RNMB_Foping_BS_P3_tag26_D11,2572,641,641,67,601,31,641,601,0,68
RNMB_Foping_BS_P3_tag26_D12,1551,411,411,48,379,28,411,379,0,50
RNMB_Foping_BS_P3_tag26_D1,6,4,4,4,3,3,4,3,0,4
RNMB_Foping_BS_P3_tag26_D2,4,3,3,3,3,3,3,3,0,4
RNMB_Foping_BS_P3_tag26_D3,111,32,32,6,32,4,32,32,0,8
RNMB_Foping_BS_P3_tag26_D4,14,5,5,4,3,2,5,3,0,4
RNMB_Foping_BS_P3_tag26_D5,40,16,16,8,11,4,16,11,0,8
RNMB_Foping_BS_P3_tag26_D6,1,1,1,1,1,1,1,1,0,1
RNMB_Foping_BS_P3_tag26_D7,963,200,200,11,198,9,200,198,0,11
RNMB_Foping_BS_P3_tag26_D8,46,17,17,9,14,6,17,14,0,9
RNMB_Foping_BS_P3_tag26_D9,875,180,180,32,161,18,180,161,0,32
RNMB_Foping_BS_P3_tag26_E10,712,176,176,35,162,20,176,162,0,36
RNMB_Foping_BS_P3_tag26_E11,699,179,179,25,169,15,179,169,0,25
RNMB_Foping_BS_P3_tag26_E12,746,187,187,28,177,16,187,177,0,29
RNMB_Foping_BS_P3_tag26_E1,5,5,5,5,5,5,5,5,0,5
RNMB_Foping_BS_P3_tag26_E2,5,3,3,2,3,2,3,3,0,2
RNMB_Foping_BS_P3_tag26_E3,27,12,12,8,12,8,12,12,0,10
RNMB_Foping_BS_P3_tag26_E4,9,7,7,6,3,2,7,3,0,6
RNMB_Foping_BS_P3_tag26_E5,195,37,37,23,21,9,37,21,0,23
RNMB_Foping_BS_P3_tag26_E6,77,35,35,11,32,8,35,32,0,11
RNMB_Foping_BS_P3_tag26_E7,1241,236,236,17,227,8,236,227,0,17
RNMB_Foping_BS_P3_tag26_E8,784,164,164,33,145,17,164,145,0,34
RNMB_Foping_BS_P3_tag26_E9,2144,309,309,41,285,21,309,285,0,41
RNMB_Foping_BS_P3_tag26_F10,13,11,11,6,10,5,11,10,0,6
RNMB_Foping_BS_P3_tag26_F11,2936,692,692,66,639,23,692,639,0,67
RNMB_Foping_BS_P3_tag26_F12,204,96,96,24,87,15,96,87,0,24
RNMB_Foping_BS_P3_tag26_F1,20,13,13,8,12,7,13,12,0,9
RNMB_Foping_BS_P3_tag26_F2,12,7,7,6,6,5,7,6,0,8
RNMB_Foping_BS_P3_tag26_F3,3445,163,163,15,47,6,163,47,0,17
RNMB_Foping_BS_P3_tag26_F4,53,18,18,18,7,7,18,7,0,18
RNMB_Foping_BS_P3_tag26_F5,55,29,29,16,19,7,29,19,0,16
RNMB_Foping_BS_P3_tag26_F6,6,5,5,4,5,4,5,5,0,4
RNMB_Foping_BS_P3_tag26_F7,2202,330,330,26,314,10,330,314,0,26
RNMB_Foping_BS_P3_tag26_F8,1033,207,207,34,189,18,207,189,0,34
RNMB_Foping_BS_P3_tag26_F9,1848,121,121,23,35,7,121,35,0,23
RNMB_Foping_BS_P3_tag26_G10,48,29,29,5,26,2,29,26,0,5
RNMB_Foping_BS_P3_tag26_G11,5035,999,999,58,960,24,999,960,0,59
RNMB_Foping_BS_P3_tag26_G12,474,167,167,40,143,17,167,143,0,41
RNMB_Foping_BS_P3_tag26_G1,12,8,8,5,8,5,8,8,0,5
RNMB_Foping_BS_P3_tag26_G2,11,4,4,2,4,2,4,4,0,4
RNMB_Foping_BS_P3_tag26_G3,51,23,23,9,21,7,23,21,0,11
RNMB_Foping_BS_P3_tag26_G4,106,28,28,16,20,9,28,20,0,16
RNMB_Foping_BS_P3_tag26_G5,43,22,22,8,17,3,22,17,0,8
RNMB_Foping_BS_P3_tag26_G6,221,69,69,44,23,11,69,23,0,45
RNMB_Foping_BS_P3_tag26_G7,4410,581,581,23,569,13,581,569,0,23
RNMB_Foping_BS_P3_tag26_G8,1443,307,307,30,292,15,307,292,0,30
RNMB_Foping_BS_P3_tag26_G9,441,84,84,50,44,16,84,44,0,52
RNMB_Foping_BS_P3_tag26_H10,3093,737,737,47,708,23,737,708,0,48
RNMB_Foping_BS_P3_tag26_H11,3982,641,641,69,579,24,641,579,0,71
RNMB_Foping_BS_P3_tag26_H12,400,106,106,25,97,16,106,97,0,26
RNMB_Foping_BS_P3_tag26_H1,17,10,10,6,10,6,10,10,0,7
RNMB_Foping_BS_P3_tag26_H2,26,17,17,7,17,7,17,17,0,7
RNMB_Foping_BS_P3_tag26_H3,154,52,52,17,50,13,52,50,0,19
RNMB_Foping_BS_P3_tag26_H4,853,150,150,26,127,10,150,127,0,26
RNMB_Foping_BS_P3_tag26_H5,126,16,16,7,11,3,16,11,0,7
RNMB_Foping_BS_P3_tag26_H6,916,225,225,29,217,21,225,217,0,29
RNMB_Foping_BS_P3_tag26_H7,1498,254,254,14,250,10,254,250,0,15
RNMB_Foping_BS_P3_tag26_H8,320,71,71,19,60,10,71,60,0,19
RNMB_Foping_BS_P3_tag26_H9,76,37,37,26,17,10,37,17,0,26
RNMB_meicity_BS_P1_tag41_A10,785,184,184,25,171,14,184,171,0,25
RNMB_meicity_BS_P1_tag41_A11,1467,204,204,39,103,26,204,103,0,40
RNMB_meicity_BS_P1_tag41_A12,1424,264,264,54,224,21,264,224,0,55
RNMB_meicity_BS_P1_tag41_A1,139,24,24,5,23,4,24,23,0,5
RNMB_meicity_BS_P1_tag41_A2,15,9,9,7,9,7,9,9,0,8
RNMB_meicity_BS_P1_tag41_A3,700,129,129,38,74,23,129,74,0,38
RNMB_meicity_BS_P1_tag41_A4,678,192,192,65,128,26,192,128,0,65
RNMB_meicity_BS_P1_tag41_A5,1908,552,552,73,491,22,552,491,0,73
RNMB_meicity_BS_P1_tag41_A6,61,24,24,13,16,5,24,16,0,13
RNMB_meicity_BS_P1_tag41_A7,1285,285,285,124,162,31,285,162,0,125
RNMB_meicity_BS_P1_tag41_A8,4,4,4,4,3,3,4,3,0,4
RNMB_meicity_BS_P1_tag41_A9,22,14,14,13,9,8,14,9,0,13
RNMB_meicity_BS_P1_tag41_B10,9,9,9,7,8,6,9,8,0,7
RNMB_meicity_BS_P1_tag41_B11,21,11,11,8,2,2,11,2,0,8
RNMB_meicity_BS_P1_tag41_B12,41,32,32,25,16,10,32,16,0,25
RNMB_meicity_BS_P1_tag41_B1,86,14,14,7,11,5,14,11,0,7
RNMB_meicity_BS_P1_tag41_B2,3,3,3,3,3,3,3,3,0,3
RNMB_meicity_BS_P1_tag41_B3,48,31,31,16,12,9,31,12,0,16
RNMB_meicity_BS_P1_tag41_B4,430,163,163,65,89,24,163,89,0,66
RNMB_meicity_BS_P1_tag41_B5,66,24,24,16,12,6,24,12,0,16
RNMB_meicity_BS_P1_tag41_B6,8,8,8,7,8,7,8,8,0,7
RNMB_meicity_BS_P1_tag41_B7,5000,638,638,54,569,27,638,569,0,54
RNMB_meicity_BS_P1_tag41_B8,712,158,158,75,102,29,158,102,0,78
RNMB_meicity_BS_P1_tag41_B9,7,7,7,5,5,3,7,5,0,5
RNMB_meicity_BS_P1_tag41_C10,242,55,55,13,53,11,55,53,0,13
RNMB_meicity_BS_P1_tag41_C11,510,92,92,32,61,14,92,61,0,32
RNMB_meicity_BS_P1_tag41_C12,516,72,72,22,58,11,72,58,0,23
RNMB_meicity_BS_P1_tag41_C1,3,3,3,2,3,2,3,3,0,2
RNMB_meicity_BS_P1_tag41_C2,5,4,4,3,4,3,4,4,0,4
RNMB_meicity_BS_P1_tag41_C3,14,10,10,4,5,2,10,5,0,4
RNMB_meicity_BS_P1_tag41_C4,9,9,9,7,5,3,9,5,0,7
RNMB_meicity_BS_P1_tag41_C5,6,6,6,6,3,3,6,3,0,7
RNMB_meicity_BS_P1_tag41_C6,27,17,17,15,9,7,17,9,0,16
RNMB_meicity_BS_P1_tag41_C7,1558,512,512,73,440,29,512,440,0,74
RNMB_meicity_BS_P1_tag41_C8,322,115,115,28,104,19,115,104,0,29
RNMB_meicity_BS_P1_tag41_C9,613,120,120,36,102,20,120,102,0,39
RNMB_meicity_BS_P1_tag41_D10,83,24,24,7,23,6,24,23,0,7
RNMB_meicity_BS_P1_tag41_D11,1466,299,299,46,277,26,299,277,0,46
RNMB_meicity_BS_P1_tag41_D12,921,163,163,39,140,21,163,140,0,40
RNMB_meicity_BS_P1_tag41_D1,3,2,2,2,2,2,2,2,0,2
RNMB_meicity_BS_P1_tag41_D2,9,8,8,7,7,6,8,7,0,7
RNMB_meicity_BS_P1_tag41_D3,22,11,11,11,0,0,11,0,0,11
RNMB_meicity_BS_P1_tag41_D4,97,19,19,8,18,7,19,18,0,8
RNMB_meicity_BS_P1_tag41_D5,19,15,15,11,11,7,15,11,0,11
RNMB_meicity_BS_P1_tag41_D6,12,10,10,10,3,3,10,3,0,10
RNMB_meicity_BS_P1_tag41_D7,106,52,52,21,41,12,52,41,0,22
RNMB_meicity_BS_P1_tag41_D8,70,30,30,18,21,9,30,21,0,19
RNMB_meicity_BS_P1_tag41_D9,736,155,155,64,107,30,155,107,0,66
RNMB_meicity_BS_P1_tag41_E10,128,39,39,26,18,6,39,18,0,26
RNMB_meicity_BS_P1_tag41_E11,293,79,79,29,50,11,79,50,0,29
RNMB_meicity_BS_P1_tag41_E12,703,171,171,32,145,14,171,145,0,33
RNMB_meicity_BS_P1_tag41_E1,3,2,2,1,2,1,2,2,0,1
RNMB_meicity_BS_P1_tag41_E2,2,2,2,1,2,1,2,2,0,1
RNMB_meicity_BS_P1_tag41_E3,5,5,5,5,3,3,5,3,0,5
RNMB_meicity_BS_P1_tag41_E4,13,12,12,10,9,6,12,9,0,10
RNMB_meicity_BS_P1_tag41_E5,503,169,169,76,90,17,169,90,0,77
RNMB_meicity_BS_P1_tag41_E6,77,39,39,33,13,10,39,13,0,34
RNMB_meicity_BS_P1_tag41_E7,83,46,46,16,40,11,46,40,0,17
RNMB_meicity_BS_P1_tag41_E8,242,124,124,54,86,24,124,86,0,55
RNMB_meicity_BS_P1_tag41_E9,440,152,152,68,84,15,152,84,0,68
RNMB_meicity_BS_P1_tag41_F10,58,16,16,10,12,6,16,12,0,10
RNMB_meicity_BS_P1_tag41_F11,347,108,108,32,87,16,108,87,0,32
RNMB_meicity_BS_P1_tag41_F12,182,57,57,20,47,10,57,47,0,20
RNMB_meicity_BS_P1_tag41_F1,4,3,3,2,3,2,3,3,0,2
RNMB_meicity_BS_P1_tag41_F3,78,29,29,18,15,6,29,15,0,19
RNMB_meicity_BS_P1_tag41_F2,2,2,2,2,2,2,2,2,0,2
RNMB_meicity_BS_P1_tag41_F4,82,48,48,32,21,9,48,21,0,33
RNMB_meicity_BS_P1_tag41_F5,98,51,51,41,11,7,51,11,0,41
RNMB_meicity_BS_P1_tag41_F6,139,53,53,23,37,8,53,37,0,23
RNMB_meicity_BS_P1_tag41_F7,469,146,146,49,98,21,146,98,0,49
RNMB_meicity_BS_P1_tag41_F8,371,113,113,46,74,16,113,74,0,48
RNMB_meicity_BS_P1_tag41_F9,207,103,103,55,69,26,103,69,0,55
RNMB_meicity_BS_P1_tag41_G10,100,28,28,12,27,11,28,27,0,13
RNMB_meicity_BS_P1_tag41_G11,3124,524,524,70,480,31,524,480,0,71
RNMB_meicity_BS_P1_tag41_G12,926,160,160,31,143,16,160,143,0,32
RNMB_meicity_BS_P1_tag41_G1,34,8,8,4,8,4,8,8,0,4
RNMB_meicity_BS_P1_tag41_G2,1,1,1,1,1,1,1,1,0,1
RNMB_meicity_BS_P1_tag41_G4,324,105,105,57,51,14,105,51,0,58
RNMB_meicity_BS_P1_tag41_G3,3,3,3,3,2,2,3,2,0,4
RNMB_meicity_BS_P1_tag41_G5,49,27,27,23,10,6,27,10,0,24
RNMB_meicity_BS_P1_tag41_G6,419,131,131,75,60,14,131,60,0,75
RNMB_meicity_BS_P1_tag41_G7,1118,210,210,44,182,25,210,182,0,45
RNMB_meicity_BS_P1_tag41_G8,812,224,224,55,179,20,224,179,0,55
RNMB_meicity_BS_P1_tag41_G9,4093,592,592,53,541,12,592,541,0,53
RNMB_meicity_BS_P1_tag41_H10,1863,370,370,47,276,24,370,276,0,50
RNMB_meicity_BS_P1_tag41_H11,2107,358,358,50,324,18,358,324,0,50
RNMB_meicity_BS_P1_tag41_H12,173,65,65,28,49,15,65,49,0,29
RNMB_meicity_BS_P1_tag41_H1,47,25,25,7,24,6,25,24,0,7
RNMB_meicity_BS_P1_tag41_H3,33,27,27,19,16,8,27,16,0,20
RNMB_meicity_BS_P1_tag41_H2,4,3,3,3,3,3,3,3,0,4
RNMB_meicity_BS_P1_tag41_H4,767,236,236,103,144,25,236,144,0,104
RNMB_meicity_BS_P1_tag41_H5,173,80,80,50,30,12,80,30,0,50
RNMB_meicity_BS_P1_tag41_H6,1125,360,360,91,286,30,360,286,0,93
RNMB_meicity_BS_P1_tag41_H7,173,84,84,57,34,15,84,34,0,58
RNMB_meicity_BS_P1_tag41_H8,333,89,89,35,66,15,89,66,0,35
RNMB_meicity_BS_P1_tag41_H9,319,102,102,16,94,9,102,94,0,17
RNMB_meicity_BS_P2_tag42_A10,214,33,33,17,20,9,33,20,0,17
RNMB_meicity_BS_P2_tag42_A11,913,202,202,42,172,24,202,172,0,43
RNMB_meicity_BS_P2_tag42_A12,1961,186,186,48,88,19,186,88,0,50
RNMB_meicity_BS_P2_tag42_A1,524,102,102,62,41,12,102,41,0,62
RNMB_meicity_BS_P2_tag42_A2,54,20,20,18,12,10,20,12,0,18
RNMB_meicity_BS_P2_tag42_A3,8094,1078,1078,107,1021,55,1078,1021,0,111
RNMB_meicity_BS_P2_tag42_A4,29327,2607,2607,97,2511,29,2607,2511,0,98
RNMB_meicity_BS_P2_tag42_A5,5929,579,579,44,548,25,579,548,0,45
RNMB_meicity_BS_P2_tag42_A6,6,6,6,4,5,3,6,5,0,4
RNMB_meicity_BS_P2_tag42_A7,14774,818,818,36,788,18,818,788,0,36
RNMB_meicity_BS_P2_tag42_A8,8,5,5,4,5,4,5,5,0,4
RNMB_meicity_BS_P2_tag42_A9,97,16,16,11,15,10,16,15,0,11
RNMB_meicity_BS_P2_tag42_B10,26,11,11,10,9,8,11,9,0,10
RNMB_meicity_BS_P2_tag42_B11,18,13,13,10,12,9,13,12,0,11
RNMB_meicity_BS_P2_tag42_B12,155,37,37,22,27,13,37,27,0,22
RNMB_meicity_BS_P2_tag42_B1,280,63,63,27,55,18,63,55,0,28
RNMB_meicity_BS_P2_tag42_B2,159,25,25,10,23,8,25,23,0,11
RNMB_meicity_BS_P2_tag42_B3,10009,734,734,60,699,26,734,699,0,61
RNMB_meicity_BS_P2_tag42_B4,6968,783,783,139,499,34,783,499,0,142
RNMB_meicity_BS_P2_tag42_B5,65,25,25,15,13,5,25,13,0,15
RNMB_meicity_BS_P2_tag42_B6,15,10,10,7,10,7,10,10,0,8
RNMB_meicity_BS_P2_tag42_B7,3424,512,512,82,455,41,512,455,0,85
RNMB_meicity_BS_P2_tag42_B8,15990,935,935,41,722,20,935,722,0,41
RNMB_meicity_BS_P2_tag42_B9,67,13,13,10,11,8,13,11,0,10
RNMB_meicity_BS_P2_tag42_C10,99,33,33,21,27,15,33,27,0,22
RNMB_meicity_BS_P2_tag42_C11,9838,892,892,71,844,37,892,844,0,74
RNMB_meicity_BS_P2_tag42_C12,1004,159,159,39,144,26,159,144,0,40
RNMB_meicity_BS_P2_tag42_C1,559,41,41,12,14,6,41,14,0,12
RNMB_meicity_BS_P2_tag42_C2,35,25,25,8,23,6,25,23,0,8
RNMB_meicity_BS_P2_tag42_C3,367,42,42,10,40,9,42,40,0,11
RNMB_meicity_BS_P2_tag42_C4,22,15,15,10,13,8,15,13,0,12
RNMB_meicity_BS_P2_tag42_C5,40,17,17,12,12,7,17,12,0,12
RNMB_meicity_BS_P2_tag42_C6,418,41,41,10,40,9,41,40,0,10
RNMB_meicity_BS_P2_tag42_C7,3494,508,508,107,389,42,508,389,0,111
RNMB_meicity_BS_P2_tag42_C8,644,173,173,21,169,16,173,169,0,21
RNMB_meicity_BS_P2_tag42_C9,26533,1337,1337,53,1203,23,1337,1203,0,53
RNMB_meicity_BS_P2_tag42_D10,8,6,6,6,5,5,6,5,0,7
RNMB_meicity_BS_P2_tag42_D11,6906,775,775,71,719,38,775,719,0,76
RNMB_meicity_BS_P2_tag42_D12,3432,396,396,38,360,18,396,360,0,39
RNMB_meicity_BS_P2_tag42_D1,1217,125,125,21,95,10,125,95,0,22
RNMB_meicity_BS_P2_tag42_D2,4,4,4,4,4,4,4,4,0,4
RNMB_meicity_BS_P2_tag42_D3,48,19,19,15,14,10,19,14,0,16
RNMB_meicity_BS_P2_tag42_D4,1034,75,75,26,24,14,75,24,0,28
RNMB_meicity_BS_P2_tag42_D5,37,13,13,11,9,8,13,9,0,11
RNMB_meicity_BS_P2_tag42_D6,300,24,24,3,24,3,24,24,0,3
RNMB_meicity_BS_P2_tag42_D7,235,62,62,22,53,13,62,53,0,22
RNMB_meicity_BS_P2_tag42_D8,88,33,33,21,21,13,33,21,0,22
RNMB_meicity_BS_P2_tag42_D9,1546,247,247,18,239,12,247,239,0,18
RNMB_meicity_BS_P2_tag42_E10,178,78,78,25,70,19,78,70,0,26
RNMB_meicity_BS_P2_tag42_E11,1134,225,225,35,174,19,225,174,0,35
RNMB_meicity_BS_P2_tag42_E12,4414,421,421,37,402,18,421,402,0,38
RNMB_meicity_BS_P2_tag42_E1,12,9,9,6,8,5,9,8,0,6
RNMB_meicity_BS_P2_tag42_E2,18,9,9,7,8,6,9,8,0,7
RNMB_meicity_BS_P2_tag42_E3,64,30,30,14,24,10,30,24,0,14
RNMB_meicity_BS_P2_tag42_E4,37,11,11,8,6,3,11,6,0,8
RNMB_meicity_BS_P2_tag42_E5,2011,253,253,45,189,24,253,189,0,45
RNMB_meicity_BS_P2_tag42_E6,413,51,51,12,49,10,51,49,0,12
RNMB_meicity_BS_P2_tag42_E7,6486,592,592,28,544,9,592,544,0,28
RNMB_meicity_BS_P2_tag42_E8,235,40,40,15,27,11,40,27,0,15
RNMB_meicity_BS_P2_tag42_E9,9166,803,803,34,785,19,803,785,0,35
RNMB_meicity_BS_P2_tag42_F10,16,8,8,8,5,5,8,5,0,8
RNMB_meicity_BS_P2_tag42_F11,1167,200,200,34,177,14,200,177,0,34
RNMB_meicity_BS_P2_tag42_F12,59,17,17,12,7,4,17,7,0,12
RNMB_meicity_BS_P2_tag42_F1,65,31,31,15,25,9,31,25,0,16
RNMB_meicity_BS_P2_tag42_F2,169,14,14,10,8,7,14,8,0,10
RNMB_meicity_BS_P2_tag42_F3,2202,297,297,43,253,14,297,253,0,43
RNMB_meicity_BS_P2_tag42_F4,4865,332,332,70,48,10,332,48,0,70
RNMB_meicity_BS_P2_tag42_F5,40,18,18,14,11,7,18,11,0,14
RNMB_meicity_BS_P2_tag42_F6,18,12,12,10,7,7,12,7,0,10
RNMB_meicity_BS_P2_tag42_F7,3650,545,545,34,356,17,545,356,0,34
RNMB_meicity_BS_P2_tag42_F8,1784,334,334,37,322,24,334,322,0,38
RNMB_meicity_BS_P2_tag42_F9,158,58,58,41,28,14,58,28,0,42
RNMB_meicity_BS_P2_tag42_G10,186,32,32,21,21,12,32,21,0,22
RNMB_meicity_BS_P2_tag42_G11,17214,1189,1189,77,934,27,1189,934,0,80
RNMB_meicity_BS_P2_tag42_G12,606,80,80,24,70,14,80,70,0,24
RNMB_meicity_BS_P2_tag42_G2,17,7,7,7,7,7,7,7,0,7
RNMB_meicity_BS_P2_tag42_G3,1003,89,89,9,89,9,89,89,0,9
RNMB_meicity_BS_P2_tag42_G4,1509,109,109,35,26,13,109,26,0,36
RNMB_meicity_BS_P2_tag42_G5,8,7,7,7,5,5,7,5,0,7
RNMB_meicity_BS_P2_tag42_G6,363,70,70,33,51,21,70,51,0,33
RNMB_meicity_BS_P2_tag42_G7,1102,240,240,20,234,14,240,234,0,20
RNMB_meicity_BS_P2_tag42_G8,1832,342,342,30,325,17,342,325,0,31
RNMB_meicity_BS_P2_tag42_G9,290,91,91,35,80,25,91,80,0,39
RNMB_meicity_BS_P2_tag42_H10,1336,301,301,45,279,26,301,279,0,47
RNMB_meicity_BS_P2_tag42_H11,4527,494,494,47,311,22,494,311,0,49
RNMB_meicity_BS_P2_tag42_H12,1705,175,175,15,139,7,175,139,0,15
RNMB_meicity_BS_P2_tag42_H1,3153,442,442,13,433,5,442,433,0,13
RNMB_meicity_BS_P2_tag42_H2,122,24,24,9,22,7,24,22,0,9
RNMB_meicity_BS_P2_tag42_H3,1175,132,132,68,34,18,132,34,0,72
RNMB_meicity_BS_P2_tag42_H4,1713,280,280,51,244,20,280,244,0,52
RNMB_meicity_BS_P2_tag42_H5,1252,142,142,16,71,9,142,71,0,16
RNMB_meicity_BS_P2_tag42_H6,6002,550,550,29,530,15,550,530,0,29
RNMB_meicity_BS_P2_tag42_H7,1435,210,210,13,207,10,210,207,0,14
RNMB_meicity_BS_P2_tag42_H8,1765,222,222,21,183,10,222,183,0,21
RNMB_meicity_BS_P2_tag42_H9,923,97,97,17,75,8,97,75,0,17
RNMB_Mix_BS_PIX_tag34_A1,115,25,25,16,16,8,25,16,0,16
RNMB_Mix_BS_PIX_tag34_A2,11,9,9,6,9,6,9,9,0,6
RNMB_Mix_BS_PIX_tag34_A3,11115,1222,1222,66,1169,36,1222,1169,0,68
RNMB_Mix_BS_PIX_tag34_A4,571,196,196,23,194,21,196,194,0,23
RNMB_Mix_BS_PIX_tag34_A5,5179,1066,1066,46,1045,26,1066,1045,0,46
RNMB_Mix_BS_PIX_tag34_A6,4,2,2,2,2,2,2,2,0,2
RNMB_Mix_BS_PIX_tag34_A7,9353,1912,1912,273,1821,203,1912,1821,0,277
RNMB_Mix_BS_PIX_tag34_B1,234,57,57,17,53,13,57,53,0,17
RNMB_Mix_BS_PIX_tag34_B2,19,9,9,5,9,5,9,9,0,5
RNMB_Mix_BS_PIX_tag34_B3,1085,256,256,15,246,8,256,246,0,16
RNMB_Mix_BS_PIX_tag34_B4,1264,215,215,28,200,15,215,200,0,28
RNMB_Mix_BS_PIX_tag34_B5,171,87,87,11,87,10,87,87,0,12
RNMB_Mix_BS_PIX_tag34_B6,15,7,7,5,7,5,7,7,0,5
RNMB_Mix_BS_PIX_tag34_C1,335,91,91,6,89,4,91,89,0,6
RNMB_Mix_BS_PIX_tag34_C2,8,8,8,6,8,6,8,8,0,7
RNMB_Mix_BS_PIX_tag34_C3,27,8,8,7,8,7,8,8,0,7
RNMB_Mix_BS_PIX_tag34_C4,11,10,10,7,9,6,10,9,0,7
RNMB_Mix_BS_PIX_tag34_C5,18,15,15,12,15,12,15,15,0,12
RNMB_Mix_BS_PIX_tag34_C6,7,6,6,5,6,5,6,6,0,6
RNMB_Mix_BS_PIX_tag34_D1,7,7,7,6,5,4,7,5,0,6
RNMB_Mix_BS_PIX_tag34_D2,5,4,4,4,4,4,4,4,0,4
