,reads,uniqs,uniqs_in_bef_OTU,bef_OTU,uniqs_in_aft_OTU,aft_OTU,Got_a_OTU,Got_both,Got_nor,master_OTU
RNMB_Foping_BS_P2_tag24_G8,10038,1738,1738,177,78,51,1738,78,0,179
RNMB_Foping_BS_P2_tag24_G9,13888,2553,2553,189,77,48,2553,77,0,190
RNMB_Foping_BS_P2_tag24_H10,7111,1511,1511,183,67,39,1511,67,0,185
RNMB_Foping_BS_P2_tag24_H11,9412,2153,2153,157,74,47,2153,74,0,158
RNMB_Foping_BS_P2_tag24_H12,738,278,278,73,22,18,278,22,0,73
RNMB_Foping_BS_P2_tag24_H1,502,221,221,36,21,13,221,21,0,36
RNMB_Foping_BS_P2_tag24_H2,552,127,127,25,8,5,127,8,0,25
RNMB_Foping_BS_P2_tag24_H3,972,283,283,54,20,16,283,20,0,54
RNMB_Foping_BS_P2_tag24_H4,6110,1485,1485,143,32,24,1485,32,0,144
RNMB_Foping_BS_P2_tag24_H5,2199,629,629,65,19,14,629,19,0,66
RNMB_Foping_BS_P2_tag24_H6,4485,985,985,142,48,30,985,48,0,142
RNMB_Foping_BS_P2_tag24_H7,1826,551,551,93,20,18,551,20,0,93
RNMB_Foping_BS_P2_tag24_H8,3744,862,862,114,51,38,862,51,0,116
RNMB_Foping_BS_P2_tag24_H9,836,286,286,75,26,23,286,26,0,76
RNMB_Foping_BS_P3_tag26_A10,245,47,47,17,11,8,47,11,0,17
RNMB_Foping_BS_P3_tag26_A11,1423,439,439,45,10,8,439,10,0,45
RNMB_Foping_BS_P3_tag26_A12,2074,517,517,36,24,12,517,24,0,36
RNMB_Foping_BS_P3_tag26_A1,117,48,48,17,5,3,48,5,0,17
RNMB_Foping_BS_P3_tag26_A2,10,9,9,7,2,2,9,2,0,7
RNMB_Foping_BS_P3_tag26_A3,1958,305,305,33,7,6,305,7,0,33
RNMB_Foping_BS_P3_tag26_A4,1476,226,226,20,1,1,226,1,0,21
RNMB_Foping_BS_P3_tag26_A5,3232,470,470,40,16,13,470,16,0,41
RNMB_Foping_BS_P3_tag26_A6,27,18,18,10,8,5,18,8,0,10
RNMB_Foping_BS_P3_tag26_A7,2501,312,312,42,18,8,312,18,0,42
RNMB_Foping_BS_P3_tag26_A8,7,5,5,5,2,2,5,2,0,5
RNMB_Foping_BS_P3_tag26_A9,125,20,20,11,5,5,20,5,0,11
RNMB_Foping_BS_P3_tag26_B11,16,13,13,11,4,4,13,4,0,11
RNMB_Foping_BS_P3_tag26_B10,3,3,3,3,1,1,3,1,0,3
RNMB_Foping_BS_P3_tag26_B12,264,96,96,13,7,5,96,7,0,13
RNMB_Foping_BS_P3_tag26_B1,92,37,37,21,13,9,37,13,0,22
RNMB_Foping_BS_P3_tag26_B3,197,66,66,25,6,6,66,6,0,25
RNMB_Foping_BS_P3_tag26_B2,3,3,3,3,1,1,3,1,0,3
RNMB_Foping_BS_P3_tag26_B4,734,100,100,41,15,13,100,15,0,41
RNMB_Foping_BS_P3_tag26_B5,197,15,15,8,3,3,15,3,0,8
RNMB_Foping_BS_P3_tag26_B6,9,5,5,4,5,4,5,5,0,4
RNMB_Foping_BS_P3_tag26_B7,4015,331,331,41,16,9,331,16,0,41
RNMB_Foping_BS_P3_tag26_B8,939,115,115,20,8,5,115,8,0,20
RNMB_Foping_BS_P3_tag26_B9,113,23,23,4,2,2,23,2,0,4
RNMB_Foping_BS_P3_tag26_C10,52,28,28,13,8,8,28,8,0,13
RNMB_Foping_BS_P3_tag26_C11,443,92,92,40,9,7,92,9,0,40
RNMB_Foping_BS_P3_tag26_C12,1098,330,330,39,12,9,330,12,0,39
RNMB_Foping_BS_P3_tag26_C1,41,18,18,12,2,2,18,2,0,12
RNMB_Foping_BS_P3_tag26_C3,108,29,29,7,1,1,29,1,0,7
RNMB_Foping_BS_P3_tag26_C2,2,2,2,2,0,0,2,0,0,2
RNMB_Foping_BS_P3_tag26_C4,3,2,2,2,1,1,2,1,0,2
RNMB_Foping_BS_P3_tag26_C5,21,9,9,5,2,2,9,2,0,5
RNMB_Foping_BS_P3_tag26_C6,104,20,20,10,7,5,20,7,0,10
RNMB_Foping_BS_P3_tag26_C7,12053,886,886,18,49,7,886,49,0,19
RNMB_Foping_BS_P3_tag26_C8,1754,335,335,41,11,9,335,11,0,41
RNMB_Foping_BS_P3_tag26_C9,851,152,152,29,17,14,152,17,0,30
RNMB_Foping_BS_P3_tag26_D10,44,14,14,12,5,5,14,5,0,12
RNMB_Foping_BS_P3_tag26_D11,2572,641,641,67,14,13,641,14,0,67
RNMB_Foping_BS_P3_tag26_D12,1551,411,411,48,39,19,411,39,0,49
RNMB_Foping_BS_P3_tag26_D1,6,4,4,4,1,1,4,1,0,4
RNMB_Foping_BS_P3_tag26_D2,4,3,3,3,0,0,3,0,0,3
RNMB_Foping_BS_P3_tag26_D3,111,32,32,6,0,0,32,0,0,6
RNMB_Foping_BS_P3_tag26_D4,14,5,5,4,2,2,5,2,0,4
RNMB_Foping_BS_P3_tag26_D5,40,16,16,8,1,1,16,1,0,8
RNMB_Foping_BS_P3_tag26_D6,1,1,1,1,1,1,1,1,0,1
RNMB_Foping_BS_P3_tag26_D7,963,200,200,11,9,6,200,9,0,11
RNMB_Foping_BS_P3_tag26_D8,46,17,17,9,4,3,17,4,0,9
RNMB_Foping_BS_P3_tag26_D9,875,180,180,32,26,12,180,26,0,32
RNMB_Foping_BS_P3_tag26_E10,712,176,176,35,18,10,176,18,0,35
RNMB_Foping_BS_P3_tag26_E11,699,179,179,25,12,11,179,12,0,25
RNMB_Foping_BS_P3_tag26_E12,746,187,187,28,8,6,187,8,0,28
RNMB_Foping_BS_P3_tag26_E1,5,5,5,5,1,1,5,1,0,5
RNMB_Foping_BS_P3_tag26_E2,5,3,3,2,1,1,3,1,0,2
RNMB_Foping_BS_P3_tag26_E3,27,12,12,8,3,3,12,3,0,8
RNMB_Foping_BS_P3_tag26_E4,9,7,7,6,0,0,7,0,0,6
RNMB_Foping_BS_P3_tag26_E5,195,37,37,23,5,5,37,5,0,23
RNMB_Foping_BS_P3_tag26_E6,77,35,35,11,5,5,35,5,0,11
RNMB_Foping_BS_P3_tag26_E7,1241,236,236,17,5,3,236,5,0,17
RNMB_Foping_BS_P3_tag26_E8,784,164,164,33,12,7,164,12,0,34
RNMB_Foping_BS_P3_tag26_E9,2144,309,309,41,21,12,309,21,0,41
RNMB_Foping_BS_P3_tag26_F10,13,11,11,6,3,3,11,3,0,6
RNMB_Foping_BS_P3_tag26_F11,2936,692,692,66,17,9,692,17,0,66
RNMB_Foping_BS_P3_tag26_F12,204,96,96,24,11,10,96,11,0,24
RNMB_Foping_BS_P3_tag26_F1,20,13,13,8,3,3,13,3,0,8
RNMB_Foping_BS_P3_tag26_F2,12,7,7,6,0,0,7,0,0,6
RNMB_Foping_BS_P3_tag26_F3,3445,163,163,15,4,4,163,4,0,15
RNMB_Foping_BS_P3_tag26_F4,53,18,18,18,2,2,18,2,0,18
RNMB_Foping_BS_P3_tag26_F5,55,29,29,16,1,1,29,1,0,16
RNMB_Foping_BS_P3_tag26_F6,6,5,5,4,3,3,5,3,0,4
RNMB_Foping_BS_P3_tag26_F7,2202,330,330,26,8,6,330,8,0,26
RNMB_Foping_BS_P3_tag26_F8,1033,207,207,34,13,9,207,13,0,34
RNMB_Foping_BS_P3_tag26_F9,1848,121,121,23,5,4,121,5,0,23
RNMB_Foping_BS_P3_tag26_G10,48,29,29,5,0,0,29,0,0,5
RNMB_Foping_BS_P3_tag26_G11,5035,999,999,58,18,9,999,18,0,58
RNMB_Foping_BS_P3_tag26_G12,474,167,167,40,8,5,167,8,0,41
RNMB_Foping_BS_P3_tag26_G1,12,8,8,5,1,1,8,1,0,5
RNMB_Foping_BS_P3_tag26_G2,11,4,4,2,0,0,4,0,0,2
RNMB_Foping_BS_P3_tag26_G3,51,23,23,9,2,2,23,2,0,9
RNMB_Foping_BS_P3_tag26_G4,106,28,28,16,3,3,28,3,0,16
RNMB_Foping_BS_P3_tag26_G5,43,22,22,8,0,0,22,0,0,8
RNMB_Foping_BS_P3_tag26_G6,221,69,69,44,6,6,69,6,0,45
RNMB_Foping_BS_P3_tag26_G7,4410,581,581,23,13,9,581,13,0,23
RNMB_Foping_BS_P3_tag26_G8,1443,307,307,30,16,6,307,16,0,30
RNMB_Foping_BS_P3_tag26_G9,441,84,84,50,11,7,84,11,0,52
RNMB_Foping_BS_P3_tag26_H10,3093,737,737,47,21,12,737,21,0,47
RNMB_Foping_BS_P3_tag26_H11,3982,641,641,69,21,13,641,21,0,69
RNMB_Foping_BS_P3_tag26_H12,400,106,106,25,9,9,106,9,0,25
RNMB_Foping_BS_P3_tag26_H1,17,10,10,6,4,4,10,4,0,7
RNMB_Foping_BS_P3_tag26_H2,26,17,17,7,2,2,17,2,0,7
RNMB_Foping_BS_P3_tag26_H3,154,52,52,17,6,6,52,6,0,17
RNMB_Foping_BS_P3_tag26_H4,853,150,150,26,8,6,150,8,0,26
RNMB_Foping_BS_P3_tag26_H5,126,16,16,7,2,1,16,2,0,7
RNMB_Foping_BS_P3_tag26_H6,916,225,225,29,18,13,225,18,0,29
RNMB_Foping_BS_P3_tag26_H7,1498,254,254,14,8,6,254,8,0,14
RNMB_Foping_BS_P3_tag26_H8,320,71,71,19,3,2,71,3,0,19
RNMB_Foping_BS_P3_tag26_H9,76,37,37,26,3,3,37,3,0,26
RNMB_meicity_BS_P1_tag41_A10,785,184,184,25,12,9,184,12,0,25
RNMB_meicity_BS_P1_tag41_A11,1467,204,204,39,17,13,204,17,0,40
RNMB_meicity_BS_P1_tag41_A12,1424,264,264,54,28,17,264,28,0,55
RNMB_meicity_BS_P1_tag41_A1,139,24,24,5,4,3,24,4,0,5
RNMB_meicity_BS_P1_tag41_A2,15,9,9,7,7,7,9,7,0,8
RNMB_meicity_BS_P1_tag41_A3,700,129,129,38,20,9,129,20,0,38
RNMB_meicity_BS_P1_tag41_A4,678,192,192,65,17,11,192,17,0,65
RNMB_meicity_BS_P1_tag41_A5,1908,552,552,73,11,9,552,11,0,73
RNMB_meicity_BS_P1_tag41_A6,61,24,24,13,2,2,24,2,0,13
RNMB_meicity_BS_P1_tag41_A7,1285,285,285,124,15,10,285,15,0,124
RNMB_meicity_BS_P1_tag41_A8,4,4,4,4,2,2,4,2,0,4
RNMB_meicity_BS_P1_tag41_A9,22,14,14,13,2,2,14,2,0,13
RNMB_meicity_BS_P1_tag41_B10,9,9,9,7,4,4,9,4,0,7
RNMB_meicity_BS_P1_tag41_B11,21,11,11,8,2,2,11,2,0,8
RNMB_meicity_BS_P1_tag41_B12,41,32,32,25,4,4,32,4,0,25
RNMB_meicity_BS_P1_tag41_B1,86,14,14,7,5,4,14,5,0,7
RNMB_meicity_BS_P1_tag41_B2,3,3,3,3,1,1,3,1,0,3
RNMB_meicity_BS_P1_tag41_B3,48,31,31,16,5,5,31,5,0,16
RNMB_meicity_BS_P1_tag41_B4,430,163,163,65,16,12,163,16,0,66
RNMB_meicity_BS_P1_tag41_B5,66,24,24,16,1,1,24,1,0,16
RNMB_meicity_BS_P1_tag41_B6,8,8,8,7,5,5,8,5,0,7
RNMB_meicity_BS_P1_tag41_B7,5000,638,638,54,9,9,638,9,0,54
RNMB_meicity_BS_P1_tag41_B8,712,158,158,75,10,9,158,10,0,75
RNMB_meicity_BS_P1_tag41_B9,7,7,7,5,0,0,7,0,0,5
RNMB_meicity_BS_P1_tag41_C10,242,55,55,13,9,6,55,9,0,13
RNMB_meicity_BS_P1_tag41_C11,510,92,92,32,11,11,92,11,0,32
RNMB_meicity_BS_P1_tag41_C12,516,72,72,22,3,3,72,3,0,22
RNMB_meicity_BS_P1_tag41_C1,3,3,3,2,0,0,3,0,0,2
RNMB_meicity_BS_P1_tag41_C2,5,4,4,3,2,2,4,2,0,4
RNMB_meicity_BS_P1_tag41_C3,14,10,10,4,2,2,10,2,0,4
RNMB_meicity_BS_P1_tag41_C4,9,9,9,7,1,1,9,1,0,7
RNMB_meicity_BS_P1_tag41_C5,6,6,6,6,2,2,6,2,0,7
RNMB_meicity_BS_P1_tag41_C6,27,17,17,15,5,5,17,5,0,16
RNMB_meicity_BS_P1_tag41_C7,1558,512,512,73,13,13,512,13,0,73
RNMB_meicity_BS_P1_tag41_C8,322,115,115,28,11,9,115,11,0,28
RNMB_meicity_BS_P1_tag41_C9,613,120,120,36,12,6,120,12,0,38
RNMB_meicity_BS_P1_tag41_D10,83,24,24,7,4,3,24,4,0,7
RNMB_meicity_BS_P1_tag41_D11,1466,299,299,46,29,19,299,29,0,46
RNMB_meicity_BS_P1_tag41_D12,921,163,163,39,13,9,163,13,0,40
RNMB_meicity_BS_P1_tag41_D1,3,2,2,2,1,1,2,1,0,2
RNMB_meicity_BS_P1_tag41_D2,9,8,8,7,3,3,8,3,0,7
RNMB_meicity_BS_P1_tag41_D3,22,11,11,11,0,0,11,0,0,11
RNMB_meicity_BS_P1_tag41_D4,97,19,19,8,2,2,19,2,0,8
RNMB_meicity_BS_P1_tag41_D5,19,15,15,11,3,3,15,3,0,11
RNMB_meicity_BS_P1_tag41_D6,12,10,10,10,1,1,10,1,0,10
RNMB_meicity_BS_P1_tag41_D7,106,52,52,21,6,6,52,6,0,22
RNMB_meicity_BS_P1_tag41_D8,70,30,30,18,6,5,30,6,0,19
RNMB_meicity_BS_P1_tag41_D9,736,155,155,64,17,14,155,17,0,65
RNMB_meicity_BS_P1_tag41_E10,128,39,39,26,5,4,39,5,0,26
RNMB_meicity_BS_P1_tag41_E11,293,79,79,29,8,7,79,8,0,29
RNMB_meicity_BS_P1_tag41_E12,703,171,171,32,12,7,171,12,0,32
RNMB_meicity_BS_P1_tag41_E1,3,2,2,1,0,0,2,0,0,1
RNMB_meicity_BS_P1_tag41_E2,2,2,2,1,1,1,2,1,0,1
RNMB_meicity_BS_P1_tag41_E3,5,5,5,5,2,2,5,2,0,5
RNMB_meicity_BS_P1_tag41_E4,13,12,12,10,1,1,12,1,0,10
RNMB_meicity_BS_P1_tag41_E5,503,169,169,76,15,10,169,15,0,77
RNMB_meicity_BS_P1_tag41_E6,77,39,39,33,3,2,39,3,0,34
RNMB_meicity_BS_P1_tag41_E7,83,46,46,16,7,6,46,7,0,16
RNMB_meicity_BS_P1_tag41_E8,242,124,124,54,15,12,124,15,0,54
RNMB_meicity_BS_P1_tag41_E9,440,152,152,68,8,8,152,8,0,68
RNMB_meicity_BS_P1_tag41_F10,58,16,16,10,0,0,16,0,0,10
RNMB_meicity_BS_P1_tag41_F11,347,108,108,32,15,10,108,15,0,32
RNMB_meicity_BS_P1_tag41_F12,182,57,57,20,10,7,57,10,0,20
RNMB_meicity_BS_P1_tag41_F1,4,3,3,2,1,1,3,1,0,2
RNMB_meicity_BS_P1_tag41_F3,78,29,29,18,5,5,29,5,0,19
RNMB_meicity_BS_P1_tag41_F2,2,2,2,2,1,1,2,1,0,2
RNMB_meicity_BS_P1_tag41_F4,82,48,48,32,5,4,48,5,0,32
RNMB_meicity_BS_P1_tag41_F5,98,51,51,41,4,2,51,4,0,41
RNMB_meicity_BS_P1_tag41_F6,139,53,53,23,5,3,53,5,0,23
RNMB_meicity_BS_P1_tag41_F7,469,146,146,49,7,6,146,7,0,49
RNMB_meicity_BS_P1_tag41_F8,371,113,113,46,4,4,113,4,0,47
RNMB_meicity_BS_P1_tag41_F9,207,103,103,55,12,10,103,12,0,55
RNMB_meicity_BS_P1_tag41_G10,100,28,28,12,7,6,28,7,0,13
RNMB_meicity_BS_P1_tag41_G11,3124,524,524,70,34,17,524,34,0,71
RNMB_meicity_BS_P1_tag41_G12,926,160,160,31,22,11,160,22,0,32
RNMB_meicity_BS_P1_tag41_G1,34,8,8,4,3,3,8,3,0,4
RNMB_meicity_BS_P1_tag41_G2,1,1,1,1,1,1,1,1,0,1
RNMB_meicity_BS_P1_tag41_G4,324,105,105,57,6,5,105,6,0,57
RNMB_meicity_BS_P1_tag41_G3,3,3,3,3,1,1,3,1,0,3
RNMB_meicity_BS_P1_tag41_G5,49,27,27,23,4,3,27,4,0,23
RNMB_meicity_BS_P1_tag41_G6,419,131,131,75,14,7,131,14,0,75
RNMB_meicity_BS_P1_tag41_G7,1118,210,210,44,20,12,210,20,0,44
RNMB_meicity_BS_P1_tag41_G8,812,224,224,55,20,10,224,20,0,55
RNMB_meicity_BS_P1_tag41_G9,4093,592,592,53,21,8,592,21,0,53
RNMB_meicity_BS_P1_tag41_H10,1863,370,370,47,17,11,370,17,0,48
RNMB_meicity_BS_P1_tag41_H11,2107,358,358,50,18,12,358,18,0,50
RNMB_meicity_BS_P1_tag41_H12,173,65,65,28,7,6,65,7,0,28
RNMB_meicity_BS_P1_tag41_H1,47,25,25,7,7,4,25,7,0,7
RNMB_meicity_BS_P1_tag41_H3,33,27,27,19,4,3,27,4,0,19
RNMB_meicity_BS_P1_tag41_H2,4,3,3,3,1,1,3,1,0,4
RNMB_meicity_BS_P1_tag41_H4,767,236,236,103,13,11,236,13,0,104
RNMB_meicity_BS_P1_tag41_H5,173,80,80,50,7,7,80,7,0,50
RNMB_meicity_BS_P1_tag41_H6,1125,360,360,91,14,9,360,14,0,91
RNMB_meicity_BS_P1_tag41_H7,173,84,84,57,10,9,84,10,0,58
RNMB_meicity_BS_P1_tag41_H8,333,89,89,35,8,6,89,8,0,35
RNMB_meicity_BS_P1_tag41_H9,319,102,102,16,12,7,102,12,0,17
RNMB_meicity_BS_P2_tag42_A10,214,33,33,17,8,4,33,8,0,17
RNMB_meicity_BS_P2_tag42_A11,913,202,202,42,40,15,202,40,0,43
RNMB_meicity_BS_P2_tag42_A12,1961,186,186,48,14,13,186,14,0,50
RNMB_meicity_BS_P2_tag42_A1,524,102,102,62,12,8,102,12,0,62
RNMB_meicity_BS_P2_tag42_A2,54,20,20,18,5,5,20,5,0,18
RNMB_meicity_BS_P2_tag42_A3,8094,1078,1078,107,61,28,1078,61,0,109
RNMB_meicity_BS_P2_tag42_A4,29327,2607,2607,97,102,22,2607,102,0,98
RNMB_meicity_BS_P2_tag42_A5,5929,579,579,44,19,16,579,19,0,45
RNMB_meicity_BS_P2_tag42_A6,6,6,6,4,2,2,6,2,0,4
RNMB_meicity_BS_P2_tag42_A7,14774,818,818,36,10,10,818,10,0,36
RNMB_meicity_BS_P2_tag42_A8,8,5,5,4,4,4,5,4,0,4
RNMB_meicity_BS_P2_tag42_A9,97,16,16,11,8,8,16,8,0,11
RNMB_meicity_BS_P2_tag42_B10,26,11,11,10,5,5,11,5,0,10
RNMB_meicity_BS_P2_tag42_B11,18,13,13,10,8,8,13,8,0,11
RNMB_meicity_BS_P2_tag42_B12,155,37,37,22,6,6,37,6,0,22
RNMB_meicity_BS_P2_tag42_B1,280,63,63,27,8,7,63,8,0,27
RNMB_meicity_BS_P2_tag42_B2,159,25,25,10,6,5,25,6,0,10
RNMB_meicity_BS_P2_tag42_B3,10009,734,734,60,18,15,734,18,0,61
RNMB_meicity_BS_P2_tag42_B4,6968,783,783,139,38,20,783,38,0,142
RNMB_meicity_BS_P2_tag42_B5,65,25,25,15,3,3,25,3,0,15
RNMB_meicity_BS_P2_tag42_B6,15,10,10,7,5,5,10,5,0,7
RNMB_meicity_BS_P2_tag42_B7,3424,512,512,82,35,20,512,35,0,83
RNMB_meicity_BS_P2_tag42_B8,15990,935,935,41,16,10,935,16,0,41
RNMB_meicity_BS_P2_tag42_B9,67,13,13,10,5,5,13,5,0,10
RNMB_meicity_BS_P2_tag42_C10,99,33,33,21,11,9,33,11,0,22
RNMB_meicity_BS_P2_tag42_C11,9838,892,892,71,45,20,892,45,0,72
RNMB_meicity_BS_P2_tag42_C12,1004,159,159,39,52,22,159,52,0,40
RNMB_meicity_BS_P2_tag42_C1,559,41,41,12,2,2,41,2,0,12
RNMB_meicity_BS_P2_tag42_C2,35,25,25,8,3,3,25,3,0,8
RNMB_meicity_BS_P2_tag42_C3,367,42,42,10,4,4,42,4,0,10
RNMB_meicity_BS_P2_tag42_C4,22,15,15,10,1,1,15,1,0,10
RNMB_meicity_BS_P2_tag42_C5,40,17,17,12,2,2,17,2,0,12
RNMB_meicity_BS_P2_tag42_C6,418,41,41,10,6,6,41,6,0,10
RNMB_meicity_BS_P2_tag42_C7,3494,508,508,107,45,24,508,45,0,110
RNMB_meicity_BS_P2_tag42_C8,644,173,173,21,11,7,173,11,0,21
RNMB_meicity_BS_P2_tag42_C9,26533,1337,1337,53,19,11,1337,19,0,53
RNMB_meicity_BS_P2_tag42_D10,8,6,6,6,5,5,6,5,0,7
RNMB_meicity_BS_P2_tag42_D11,6906,775,775,71,51,23,775,51,0,74
RNMB_meicity_BS_P2_tag42_D12,3432,396,396,38,18,12,396,18,0,39
RNMB_meicity_BS_P2_tag42_D1,1217,125,125,21,9,5,125,9,0,22
RNMB_meicity_BS_P2_tag42_D2,4,4,4,4,2,2,4,2,0,4
RNMB_meicity_BS_P2_tag42_D3,48,19,19,15,7,6,19,7,0,15
RNMB_meicity_BS_P2_tag42_D4,1034,75,75,26,7,7,75,7,0,27
RNMB_meicity_BS_P2_tag42_D5,37,13,13,11,5,5,13,5,0,11
RNMB_meicity_BS_P2_tag42_D6,300,24,24,3,3,2,24,3,0,3
RNMB_meicity_BS_P2_tag42_D7,235,62,62,22,13,7,62,13,0,22
RNMB_meicity_BS_P2_tag42_D8,88,33,33,21,9,8,33,9,0,21
RNMB_meicity_BS_P2_tag42_D9,1546,247,247,18,3,3,247,3,0,18
RNMB_meicity_BS_P2_tag42_E10,178,78,78,25,24,12,78,24,0,26
RNMB_meicity_BS_P2_tag42_E11,1134,225,225,35,32,12,225,32,0,35
RNMB_meicity_BS_P2_tag42_E12,4414,421,421,37,18,11,421,18,0,38
RNMB_meicity_BS_P2_tag42_E1,12,9,9,6,3,2,9,3,0,6
RNMB_meicity_BS_P2_tag42_E2,18,9,9,7,1,1,9,1,0,7
RNMB_meicity_BS_P2_tag42_E3,64,30,30,14,7,7,30,7,0,14
RNMB_meicity_BS_P2_tag42_E4,37,11,11,8,2,2,11,2,0,8
RNMB_meicity_BS_P2_tag42_E5,2011,253,253,45,14,14,253,14,0,45
RNMB_meicity_BS_P2_tag42_E6,413,51,51,12,6,6,51,6,0,12
RNMB_meicity_BS_P2_tag42_E7,6486,592,592,28,4,3,592,4,0,28
RNMB_meicity_BS_P2_tag42_E8,235,40,40,15,9,7,40,9,0,15
RNMB_meicity_BS_P2_tag42_E9,9166,803,803,34,32,14,803,32,0,35
RNMB_meicity_BS_P2_tag42_F10,16,8,8,8,4,4,8,4,0,8
RNMB_meicity_BS_P2_tag42_F11,1167,200,200,34,12,6,200,12,0,34
RNMB_meicity_BS_P2_tag42_F12,59,17,17,12,2,2,17,2,0,12
RNMB_meicity_BS_P2_tag42_F1,65,31,31,15,2,2,31,2,0,15
RNMB_meicity_BS_P2_tag42_F2,169,14,14,10,4,4,14,4,0,10
RNMB_meicity_BS_P2_tag42_F3,2202,297,297,43,12,7,297,12,0,43
RNMB_meicity_BS_P2_tag42_F4,4865,332,332,70,5,5,332,5,0,70
RNMB_meicity_BS_P2_tag42_F5,40,18,18,14,6,6,18,6,0,14
RNMB_meicity_BS_P2_tag42_F6,18,12,12,10,3,3,12,3,0,10
RNMB_meicity_BS_P2_tag42_F7,3650,545,545,34,12,8,545,12,0,34
RNMB_meicity_BS_P2_tag42_F8,1784,334,334,37,12,11,334,12,0,37
RNMB_meicity_BS_P2_tag42_F9,158,58,58,41,6,6,58,6,0,42
RNMB_meicity_BS_P2_tag42_G10,186,32,32,21,14,10,32,14,0,22
RNMB_meicity_BS_P2_tag42_G11,17214,1189,1189,77,30,13,1189,30,0,79
RNMB_meicity_BS_P2_tag42_G12,606,80,80,24,9,6,80,9,0,24
RNMB_meicity_BS_P2_tag42_G2,17,7,7,7,4,4,7,4,0,7
RNMB_meicity_BS_P2_tag42_G3,1003,89,89,9,4,4,89,4,0,9
RNMB_meicity_BS_P2_tag42_G4,1509,109,109,35,8,8,109,8,0,36
RNMB_meicity_BS_P2_tag42_G5,8,7,7,7,5,5,7,5,0,7
RNMB_meicity_BS_P2_tag42_G6,363,70,70,33,16,14,70,16,0,33
RNMB_meicity_BS_P2_tag42_G7,1102,240,240,20,6,4,240,6,0,20
RNMB_meicity_BS_P2_tag42_G8,1832,342,342,30,12,7,342,12,0,30
RNMB_meicity_BS_P2_tag42_G9,290,91,91,35,13,11,91,13,0,36
RNMB_meicity_BS_P2_tag42_H10,1336,301,301,45,39,16,301,39,0,46
RNMB_meicity_BS_P2_tag42_H11,4527,494,494,47,15,12,494,15,0,48
RNMB_meicity_BS_P2_tag42_H12,1705,175,175,15,3,3,175,3,0,15
RNMB_meicity_BS_P2_tag42_H1,3153,442,442,13,2,2,442,2,0,13
RNMB_meicity_BS_P2_tag42_H2,122,24,24,9,3,3,24,3,0,9
RNMB_meicity_BS_P2_tag42_H3,1175,132,132,68,6,5,132,6,0,70
RNMB_meicity_BS_P2_tag42_H4,1713,280,280,51,28,11,280,28,0,51
RNMB_meicity_BS_P2_tag42_H5,1252,142,142,16,7,5,142,7,0,16
RNMB_meicity_BS_P2_tag42_H6,6002,550,550,29,21,9,550,21,0,29
RNMB_meicity_BS_P2_tag42_H7,1435,210,210,13,7,6,210,7,0,14
RNMB_meicity_BS_P2_tag42_H8,1765,222,222,21,16,5,222,16,0,21
RNMB_meicity_BS_P2_tag42_H9,923,97,97,17,4,4,97,4,0,17
RNMB_Mix_BS_PIX_tag34_A1,115,25,25,16,4,4,25,4,0,16
RNMB_Mix_BS_PIX_tag34_A2,11,9,9,6,5,4,9,5,0,6
RNMB_Mix_BS_PIX_tag34_A3,11115,1222,1222,66,41,18,1222,41,0,67
RNMB_Mix_BS_PIX_tag34_A4,571,196,196,23,13,11,196,13,0,23
RNMB_Mix_BS_PIX_tag34_A5,5179,1066,1066,46,22,18,1066,22,0,46
RNMB_Mix_BS_PIX_tag34_A6,4,2,2,2,2,2,2,2,0,2
RNMB_Mix_BS_PIX_tag34_A7,9353,1912,1912,273,205,125,1912,205,0,273
RNMB_Mix_BS_PIX_tag34_B1,234,57,57,17,11,7,57,11,0,17
RNMB_Mix_BS_PIX_tag34_B2,19,9,9,5,5,5,9,5,0,5
RNMB_Mix_BS_PIX_tag34_B3,1085,256,256,15,6,3,256,6,0,15
RNMB_Mix_BS_PIX_tag34_B4,1264,215,215,28,8,6,215,8,0,28
RNMB_Mix_BS_PIX_tag34_B5,171,87,87,11,10,7,87,10,0,12
RNMB_Mix_BS_PIX_tag34_B6,15,7,7,5,4,4,7,4,0,5
RNMB_Mix_BS_PIX_tag34_C1,335,91,91,6,2,2,91,2,0,6
RNMB_Mix_BS_PIX_tag34_C2,8,8,8,6,4,3,8,4,0,6
RNMB_Mix_BS_PIX_tag34_C3,27,8,8,7,5,5,8,5,0,7
RNMB_Mix_BS_PIX_tag34_C4,11,10,10,7,2,2,10,2,0,7
RNMB_Mix_BS_PIX_tag34_C5,18,15,15,12,8,6,15,8,0,12
RNMB_Mix_BS_PIX_tag34_C6,7,6,6,5,3,3,6,3,0,6
RNMB_Mix_BS_PIX_tag34_D1,7,7,7,6,3,3,7,3,0,6
RNMB_Mix_BS_PIX_tag34_D2,5,4,4,4,3,3,4,3,0,4
RNMB_Mix_BS_PIX_tag34_D3,5,4,4,4,1,1,4,1,0,4
RNMB_Mix_BS_PIX_tag34_D4,34,14,14,4,2,2,14,2,0,4
RNMB_Mix_BS_PIX_tag34_D5,24,17,17,13,11,9,17,11,0,13
RNMB_Mix_BS_PIX_tag34_D6,26,15,15,9,7,6,15,7,0,9
RNMB_Mix_BS_PIX_tag34_E1,3,3,3,2,0,0,3,0,0,2
